Timestamp,Sensor ID,Vehicle Count,Average Speed (km/h),Density (%)
2026-08-08 00:12:00,SENS-1003,12,68,4
2026-08-08 00:27:00,SENS-1003,16,75,5
2026-08-08 00:42:00,SENS-1003,31,83,10
2026-08-08 00:57:00,SENS-1003,39,72,13
2026-08-08 01:12:00,SENS-1003,14,64,4
2026-08-08 01:27:00,SENS-1003,15,64,5
2026-08-08 01:42:00,SENS-1003,51,84,17
2026-08-08 01:57:00,SENS-1003,40,93,13
2026-08-08 02:12:00,SENS-1003,31,66,10
2026-08-08 02:27:00,SENS-1003,30,68,10
2026-08-08 02:42:00,SENS-1003,30,86,10
2026-08-08 02:57:00,SENS-1003,34,61,11
2026-08-08 03:12:00,SENS-1003,36,58,12
2026-08-08 03:27:00,SENS-1003,20,56,6
2026-08-08 03:42:00,SENS-1003,43,93,14
2026-08-08 03:57:00,SENS-1003,10,64,3
2026-08-08 04:12:00,SENS-1003,35,60,11
2026-08-08 04:27:00,SENS-1003,13,58,4
2026-08-08 04:42:00,SENS-1003,10,71,3
2026-08-08 04:57:00,SENS-1003,36,79,12
2026-08-08 05:12:00,SENS-1003,12,74,4
2026-08-08 05:27:00,SENS-1003,27,68,9
2026-08-08 05:42:00,SENS-1003,30,75,10
2026-08-08 05:57:00,SENS-1003,44,82,14
2026-08-08 06:12:00,SENS-1003,87,65,28
2026-08-08 06:27:00,SENS-1003,133,48,44
2026-08-08 06:42:00,SENS-1003,93,62,31
2026-08-08 06:57:00,SENS-1003,87,38,28
2026-08-08 07:12:00,SENS-1003,259,21,86
2026-08-08 07:27:00,SENS-1003,185,31,61
2026-08-08 07:42:00,SENS-1003,156,29,52
2026-08-08 07:57:00,SENS-1003,198,39,66
2026-08-08 08:12:00,SENS-1003,188,27,62
2026-08-08 08:27:00,SENS-1003,176,14,78
2026-08-08 08:42:00,SENS-1003,379,33,100
2026-08-08 08:57:00,SENS-1003,350,25,100
2026-08-08 09:12:00,SENS-1003,266,18,100
2026-08-08 09:27:00,SENS-1003,233,12,97
2026-08-08 09:42:00,SENS-1003,199,39,66
2026-08-08 09:57:00,SENS-1003,298,23,99
2026-08-08 10:12:00,SENS-1003,72,38,24
2026-08-08 10:27:00,SENS-1003,164,66,54
2026-08-08 10:42:00,SENS-1003,83,41,27
2026-08-08 10:57:00,SENS-1003,62,55,20
2026-08-08 11:12:00,SENS-1003,74,67,24
2026-08-08 11:27:00,SENS-1003,83,54,27
2026-08-08 11:42:00,SENS-1003,176,68,58
2026-08-08 11:57:00,SENS-1003,48,63,16
2026-08-08 12:12:00,SENS-1003,123,60,41
2026-08-08 12:27:00,SENS-1003,137,58,45
2026-08-08 12:42:00,SENS-1003,201,67,67
2026-08-08 12:57:00,SENS-1003,112,51,37
2026-08-08 13:12:00,SENS-1003,87,36,28
2026-08-08 13:27:00,SENS-1003,49,39,16
2026-08-08 13:42:00,SENS-1003,73,52,24
2026-08-08 13:57:00,SENS-1003,92,61,30
2026-08-08 14:12:00,SENS-1003,93,53,31
2026-08-08 14:27:00,SENS-1003,128,50,42
2026-08-08 14:42:00,SENS-1003,93,64,31
2026-08-08 14:57:00,SENS-1003,40,69,13
2026-08-08 15:12:00,SENS-1003,50,43,16
2026-08-08 15:27:00,SENS-1003,53,61,17
2026-08-08 15:42:00,SENS-1003,122,42,40
2026-08-08 15:57:00,SENS-1003,85,70,28
2026-08-08 16:12:00,SENS-1003,238,13,99
2026-08-08 16:27:00,SENS-1003,147,20,49
2026-08-08 16:42:00,SENS-1003,266,25,88
2026-08-08 16:57:00,SENS-1003,176,39,58
2026-08-08 17:12:00,SENS-1003,185,24,61
2026-08-08 17:27:00,SENS-1003,219,19,93
2026-08-08 17:42:00,SENS-1003,162,30,54
2026-08-08 17:57:00,SENS-1003,347,15,100
2026-08-08 18:12:00,SENS-1003,126,9,62
2026-08-08 18:27:00,SENS-1003,257,27,85
2026-08-08 18:42:00,SENS-1003,235,13,98
2026-08-08 18:57:00,SENS-1003,334,37,100
2026-08-08 19:12:00,SENS-1003,145,13,68
2026-08-08 19:27:00,SENS-1003,192,20,64
2026-08-08 19:42:00,SENS-1003,156,33,52
2026-08-08 19:57:00,SENS-1003,309,11,100
2026-08-08 20:12:00,SENS-1003,126,67,42
2026-08-08 20:27:00,SENS-1003,63,42,21
2026-08-08 20:42:00,SENS-1003,118,77,39
2026-08-08 20:57:00,SENS-1003,103,74,34
2026-08-08 21:12:00,SENS-1003,104,55,34
2026-08-08 21:27:00,SENS-1003,87,56,28
2026-08-08 21:42:00,SENS-1003,173,58,57
2026-08-08 21:57:00,SENS-1003,96,48,32
2026-08-08 22:12:00,SENS-1003,63,39,21
2026-08-08 22:27:00,SENS-1003,74,61,24
2026-08-08 22:42:00,SENS-1003,59,38,19
2026-08-08 22:57:00,SENS-1003,122,63,40
2026-08-08 23:12:00,SENS-1003,51,88,17
2026-08-08 23:27:00,SENS-1003,22,61,7
2026-08-08 23:42:00,SENS-1003,29,86,9
2026-08-08 23:57:00,SENS-1003,27,83,9
2026-08-09 00:12:00,SENS-1003,44,66,14
2026-08-09 00:27:00,SENS-1003,20,70,6
2026-08-09 00:42:00,SENS-1003,11,87,3
2026-08-09 00:57:00,SENS-1003,23,92,7
2026-08-09 01:12:00,SENS-1003,34,68,11
2026-08-09 01:27:00,SENS-1003,46,77,15
2026-08-09 01:42:00,SENS-1003,12,91,4
2026-08-09 01:57:00,SENS-1003,49,76,16
2026-08-09 02:12:00,SENS-1003,34,77,11
2026-08-09 02:27:00,SENS-1003,12,69,4
2026-08-09 02:42:00,SENS-1003,27,71,9
2026-08-09 02:57:00,SENS-1003,46,89,15
2026-08-09 03:12:00,SENS-1003,29,93,9
2026-08-09 03:27:00,SENS-1003,20,74,6
2026-08-09 03:42:00,SENS-1003,21,87,7
2026-08-09 03:57:00,SENS-1003,49,53,16
2026-08-09 04:12:00,SENS-1003,25,75,8
2026-08-09 04:27:00,SENS-1003,54,74,18
2026-08-09 04:42:00,SENS-1003,27,88,9
2026-08-09 04:57:00,SENS-1003,34,62,11
2026-08-09 05:12:00,SENS-1003,24,81,8
2026-08-09 05:27:00,SENS-1003,10,75,3
2026-08-09 05:42:00,SENS-1003,40,77,13
2026-08-09 05:57:00,SENS-1003,18,67,6
2026-08-09 06:12:00,SENS-1003,79,52,26
2026-08-09 06:27:00,SENS-1003,62,56,20
2026-08-09 06:42:00,SENS-1003,163,67,54
2026-08-09 06:57:00,SENS-1003,98,61,32
2026-08-09 07:12:00,SENS-1003,248,27,82
2026-08-09 07:27:00,SENS-1003,195,38,65
2026-08-09 07:42:00,SENS-1003,225,17,95
2026-08-09 07:57:00,SENS-1003,92,39,30
2026-08-09 08:12:00,SENS-1003,207,14,89
2026-08-09 08:27:00,SENS-1003,245,22,81
2026-08-09 08:42:00,SENS-1003,244,38,81
2026-08-09 08:57:00,SENS-1003,275,33,91
2026-08-09 09:12:00,SENS-1003,223,29,74
2026-08-09 09:27:00,SENS-1003,258,13,100
2026-08-09 09:42:00,SENS-1003,168,19,76
2026-08-09 09:57:00,SENS-1003,385,12,100
2026-08-09 10:12:00,SENS-1003,103,51,34
2026-08-09 10:27:00,SENS-1003,68,48,22
2026-08-09 10:42:00,SENS-1003,193,45,64
2026-08-09 10:57:00,SENS-1003,103,54,34
2026-08-09 11:12:00,SENS-1003,139,43,46
2026-08-09 11:27:00,SENS-1003,57,71,19
2026-08-09 11:42:00,SENS-1003,59,52,19
2026-08-09 11:57:00,SENS-1003,90,61,30
2026-08-09 12:12:00,SENS-1003,105,66,35
2026-08-09 12:27:00,SENS-1003,158,44,52
2026-08-09 12:42:00,SENS-1003,137,40,45
2026-08-09 12:57:00,SENS-1003,101,48,33
2026-08-09 13:12:00,SENS-1003,78,46,26
2026-08-09 13:27:00,SENS-1003,108,46,36
2026-08-09 13:42:00,SENS-1003,140,68,46
2026-08-09 13:57:00,SENS-1003,193,68,64
2026-08-09 14:12:00,SENS-1003,99,54,33
2026-08-09 14:27:00,SENS-1003,119,45,39
2026-08-09 14:42:00,SENS-1003,86,51,28
2026-08-09 14:57:00,SENS-1003,178,64,59
2026-08-09 15:12:00,SENS-1003,88,47,29
2026-08-09 15:27:00,SENS-1003,106,54,35
2026-08-09 15:42:00,SENS-1003,90,65,30
2026-08-09 15:57:00,SENS-1003,67,58,22
2026-08-09 16:12:00,SENS-1003,307,17,100
2026-08-09 16:27:00,SENS-1003,144,32,48
2026-08-09 16:42:00,SENS-1003,276,17,100
2026-08-09 16:57:00,SENS-1003,149,15,69
2026-08-09 17:12:00,SENS-1003,310,27,100
2026-08-09 17:27:00,SENS-1003,233,34,77
2026-08-09 17:42:00,SENS-1003,257,12,100
2026-08-09 17:57:00,SENS-1003,194,17,84
2026-08-09 18:12:00,SENS-1003,387,23,100
2026-08-09 18:27:00,SENS-1003,184,32,61
2026-08-09 18:42:00,SENS-1003,141,12,67
2026-08-09 18:57:00,SENS-1003,209,12,89
2026-08-09 19:12:00,SENS-1003,276,38,92
2026-08-09 19:27:00,SENS-1003,213,12,91
2026-08-09 19:42:00,SENS-1003,256,40,85
2026-08-09 19:57:00,SENS-1003,301,30,100
2026-08-09 20:12:00,SENS-1003,128,42,42
2026-08-09 20:27:00,SENS-1003,62,50,20
2026-08-09 20:42:00,SENS-1003,130,38,43
2026-08-09 20:57:00,SENS-1003,108,46,36
2026-08-09 21:12:00,SENS-1003,102,67,34
2026-08-09 21:27:00,SENS-1003,76,38,25
2026-08-09 21:42:00,SENS-1003,31,64,10
2026-08-09 21:57:00,SENS-1003,75,52,25
2026-08-09 22:12:00,SENS-1003,118,53,39
2026-08-09 22:27:00,SENS-1003,89,52,29
2026-08-09 22:42:00,SENS-1003,84,57,28
2026-08-09 22:57:00,SENS-1003,119,49,39
2026-08-09 23:12:00,SENS-1003,26,84,8
2026-08-09 23:27:00,SENS-1003,27,75,9
2026-08-09 23:42:00,SENS-1003,33,64,11
2026-08-09 23:57:00,SENS-1003,46,74,15
2026-08-10 00:12:00,SENS-1003,39,68,13
2026-08-10 00:27:00,SENS-1003,56,72,18
2026-08-10 00:42:00,SENS-1003,52,70,17
2026-08-10 00:57:00,SENS-1003,23,65,7
2026-08-10 01:12:00,SENS-1003,20,91,6
2026-08-10 01:27:00,SENS-1003,57,60,19
2026-08-10 01:42:00,SENS-1003,12,71,4
2026-08-10 01:57:00,SENS-1003,38,96,12
2026-08-10 02:12:00,SENS-1003,36,77,12
2026-08-10 02:27:00,SENS-1003,9,67,3
2026-08-10 02:42:00,SENS-1003,31,66,10
2026-08-10 02:57:00,SENS-1003,36,98,12
2026-08-10 03:12:00,SENS-1003,40,49,13
2026-08-10 03:27:00,SENS-1003,54,72,18
2026-08-10 03:42:00,SENS-1003,21,61,7
2026-08-10 03:57:00,SENS-1003,33,70,11
2026-08-10 04:12:00,SENS-1003,22,60,7
2026-08-10 04:27:00,SENS-1003,32,54,10
2026-08-10 04:42:00,SENS-1003,29,71,9
2026-08-10 04:57:00,SENS-1003,54,87,18
2026-08-10 05:12:00,SENS-1003,32,62,10
2026-08-10 05:27:00,SENS-1003,39,68,13
2026-08-10 05:42:00,SENS-1003,48,68,16
2026-08-10 05:57:00,SENS-1003,15,57,5
2026-08-10 06:12:00,SENS-1003,87,47,28
2026-08-10 06:27:00,SENS-1003,53,52,17
2026-08-10 06:42:00,SENS-1003,143,69,47
2026-08-10 06:57:00,SENS-1003,194,64,64
2026-08-10 07:12:00,SENS-1003,176,15,78
2026-08-10 07:27:00,SENS-1003,178,29,59
2026-08-10 07:42:00,SENS-1003,217,19,92
2026-08-10 07:57:00,SENS-1003,222,33,74
2026-08-10 08:12:00,SENS-1003,285,38,95
2026-08-10 08:27:00,SENS-1003,128,16,62
2026-08-10 08:42:00,SENS-1003,147,34,49
2026-08-10 08:57:00,SENS-1003,162,15,74
2026-08-10 09:12:00,SENS-1003,223,26,74
2026-08-10 09:27:00,SENS-1003,310,12,100
2026-08-10 09:42:00,SENS-1003,210,25,70
2026-08-10 09:57:00,SENS-1003,261,22,87
2026-08-10 10:12:00,SENS-1003,88,62,29
2026-08-10 10:27:00,SENS-1003,92,53,30
2026-08-10 10:42:00,SENS-1003,215,45,71
2026-08-10 10:57:00,SENS-1003,103,59,34
2026-08-10 11:12:00,SENS-1003,146,69,48
2026-08-10 11:27:00,SENS-1003,73,64,24
2026-08-10 11:42:00,SENS-1003,180,75,60
2026-08-10 11:57:00,SENS-1003,29,53,9
2026-08-10 12:12:00,SENS-1003,58,58,19
2026-08-10 12:27:00,SENS-1003,58,46,19
2026-08-10 12:42:00,SENS-1003,101,48,33
2026-08-10 12:57:00,SENS-1003,90,67,30
2026-08-10 13:12:00,SENS-1003,72,49,24
2026-08-10 13:27:00,SENS-1003,76,61,25
2026-08-10 13:42:00,SENS-1003,51,66,17
2026-08-10 13:57:00,SENS-1003,75,58,25
2026-08-10 14:12:00,SENS-1003,123,62,41
2026-08-10 14:27:00,SENS-1003,83,40,27
2026-08-10 14:42:00,SENS-1003,159,74,53
2026-08-10 14:57:00,SENS-1003,112,60,37
2026-08-10 15:12:00,SENS-1003,122,63,40
2026-08-10 15:27:00,SENS-1003,141,56,47
2026-08-10 15:42:00,SENS-1003,149,57,49
2026-08-10 15:57:00,SENS-1003,125,58,41
2026-08-10 16:12:00,SENS-1003,342,10,100
2026-08-10 16:27:00,SENS-1003,273,35,91
2026-08-10 16:42:00,SENS-1003,171,35,56
2026-08-10 16:57:00,SENS-1003,198,12,86
2026-08-10 17:12:00,SENS-1003,201,16,87
2026-08-10 17:27:00,SENS-1003,163,19,74
2026-08-10 17:42:00,SENS-1003,286,32,95
2026-08-10 17:57:00,SENS-1003,175,39,58
2026-08-10 18:12:00,SENS-1003,146,11,68
2026-08-10 18:27:00,SENS-1003,322,12,100
2026-08-10 18:42:00,SENS-1003,168,22,56
2026-08-10 18:57:00,SENS-1003,159,27,53
2026-08-10 19:12:00,SENS-1003,230,23,76
2026-08-10 19:27:00,SENS-1003,209,18,89
2026-08-10 19:42:00,SENS-1003,113,13,57
2026-08-10 19:57:00,SENS-1003,307,23,100
2026-08-10 20:12:00,SENS-1003,82,71,27
2026-08-10 20:27:00,SENS-1003,75,50,25
2026-08-10 20:42:00,SENS-1003,60,51,20
2026-08-10 20:57:00,SENS-1003,100,74,33
2026-08-10 21:12:00,SENS-1003,155,49,51
2026-08-10 21:27:00,SENS-1003,51,55,17
2026-08-10 21:42:00,SENS-1003,86,54,28
2026-08-10 21:57:00,SENS-1003,70,51,23
2026-08-10 22:12:00,SENS-1003,104,58,34
2026-08-10 22:27:00,SENS-1003,45,61,15
2026-08-10 22:42:00,SENS-1003,65,58,21
2026-08-10 22:57:00,SENS-1003,54,37,18
2026-08-10 23:12:00,SENS-1003,32,68,10
2026-08-10 23:27:00,SENS-1003,35,62,11
2026-08-10 23:42:00,SENS-1003,41,85,13
2026-08-10 23:57:00,SENS-1003,19,89,6
2026-08-11 00:12:00,SENS-1003,39,78,13
2026-08-11 00:27:00,SENS-1003,37,75,12
2026-08-11 00:42:00,SENS-1003,34,80,11
2026-08-11 00:57:00,SENS-1003,21,68,7
2026-08-11 01:12:00,SENS-1003,11,67,3
2026-08-11 01:27:00,SENS-1003,14,88,4
2026-08-11 01:42:00,SENS-1003,25,86,8
2026-08-11 01:57:00,SENS-1003,38,77,12
2026-08-11 02:12:00,SENS-1003,15,80,5
2026-08-11 02:27:00,SENS-1003,33,74,11
2026-08-11 02:42:00,SENS-1003,27,76,9
2026-08-11 02:57:00,SENS-1003,20,56,6
2026-08-11 03:12:00,SENS-1003,35,72,11
2026-08-11 03:27:00,SENS-1003,20,58,6
2026-08-11 03:42:00,SENS-1003,40,66,13
2026-08-11 03:57:00,SENS-1003,45,83,15
2026-08-11 04:12:00,SENS-1003,79,70,26
2026-08-11 04:27:00,SENS-1003,35,50,11
2026-08-11 04:42:00,SENS-1003,21,79,7
2026-08-11 04:57:00,SENS-1003,38,54,12
2026-08-11 05:12:00,SENS-1003,9,89,3
2026-08-11 05:27:00,SENS-1003,17,62,5
2026-08-11 05:42:00,SENS-1003,12,75,4
2026-08-11 05:57:00,SENS-1003,23,98,7
2026-08-11 06:12:00,SENS-1003,69,48,23
2026-08-11 06:27:00,SENS-1003,217,75,72
2026-08-11 06:42:00,SENS-1003,102,48,34
2026-08-11 06:57:00,SENS-1003,81,35,27
2026-08-11 07:12:00,SENS-1003,143,21,47
2026-08-11 07:27:00,SENS-1003,153,31,51
2026-08-11 07:42:00,SENS-1003,241,39,80
2026-08-11 07:57:00,SENS-1003,146,13,68
2026-08-11 08:12:00,SENS-1003,167,39,55
2026-08-11 08:27:00,SENS-1003,167,34,55
2026-08-11 08:42:00,SENS-1003,230,16,96
2026-08-11 08:57:00,SENS-1003,155,12,71
2026-08-11 09:12:00,SENS-1003,323,36,100
2026-08-11 09:27:00,SENS-1003,251,12,100
2026-08-11 09:42:00,SENS-1003,210,21,70
2026-08-11 09:57:00,SENS-1003,222,40,74
2026-08-11 10:12:00,SENS-1003,39,44,13
2026-08-11 10:27:00,SENS-1003,110,45,36
2026-08-11 10:42:00,SENS-1003,74,47,24
2026-08-11 10:57:00,SENS-1003,123,60,41
2026-08-11 11:12:00,SENS-1003,131,35,43
2026-08-11 11:27:00,SENS-1003,80,54,26
2026-08-11 11:42:00,SENS-1003,104,52,34
2026-08-11 11:57:00,SENS-1003,55,38,18
2026-08-11 12:12:00,SENS-1003,68,44,22
2026-08-11 12:27:00,SENS-1003,107,54,35
2026-08-11 12:42:00,SENS-1003,100,64,33
2026-08-11 12:57:00,SENS-1003,149,51,49
2026-08-11 13:12:00,SENS-1003,49,47,16
2026-08-11 13:27:00,SENS-1003,94,52,31
2026-08-11 13:42:00,SENS-1003,127,74,42
2026-08-11 13:57:00,SENS-1003,66,74,22
2026-08-11 14:12:00,SENS-1003,72,58,24
2026-08-11 14:27:00,SENS-1003,64,38,21
2026-08-11 14:42:00,SENS-1003,67,47,22
2026-08-11 14:57:00,SENS-1003,85,73,28
2026-08-11 15:12:00,SENS-1003,90,50,30
2026-08-11 15:27:00,SENS-1003,73,50,24
2026-08-11 15:42:00,SENS-1003,63,49,21
2026-08-11 15:57:00,SENS-1003,139,62,46
2026-08-11 16:12:00,SENS-1003,207,21,69
2026-08-11 16:27:00,SENS-1003,188,17,82
2026-08-11 16:42:00,SENS-1003,234,26,78
2026-08-11 16:57:00,SENS-1003,166,37,55
2026-08-11 17:12:00,SENS-1003,192,29,64
2026-08-11 17:27:00,SENS-1003,128,39,42
2026-08-11 17:42:00,SENS-1003,196,11,85
2026-08-11 17:57:00,SENS-1003,262,39,87
2026-08-11 18:12:00,SENS-1003,310,31,100
2026-08-11 18:27:00,SENS-1003,227,13,95
2026-08-11 18:42:00,SENS-1003,229,26,76
2026-08-11 18:57:00,SENS-1003,237,31,79
2026-08-11 19:12:00,SENS-1003,192,38,64
2026-08-11 19:27:00,SENS-1003,193,26,64
2026-08-11 19:42:00,SENS-1003,245,35,81
2026-08-11 19:57:00,SENS-1003,160,17,73
2026-08-11 20:12:00,SENS-1003,111,38,37
2026-08-11 20:27:00,SENS-1003,93,58,31
2026-08-11 20:42:00,SENS-1003,110,68,36
2026-08-11 20:57:00,SENS-1003,70,46,23
2026-08-11 21:12:00,SENS-1003,120,36,40
2026-08-11 21:27:00,SENS-1003,76,46,25
2026-08-11 21:42:00,SENS-1003,143,66,47
2026-08-11 21:57:00,SENS-1003,86,55,28
2026-08-11 22:12:00,SENS-1003,107,45,35
2026-08-11 22:27:00,SENS-1003,119,46,39
2026-08-11 22:42:00,SENS-1003,101,37,33
2026-08-11 22:57:00,SENS-1003,53,54,17
2026-08-11 23:12:00,SENS-1003,21,65,7
2026-08-11 23:27:00,SENS-1003,8,83,2
2026-08-11 23:42:00,SENS-1003,39,79,13
2026-08-11 23:57:00,SENS-1003,69,83,23
2026-08-12 00:12:00,SENS-1003,30,57,10
2026-08-12 00:27:00,SENS-1003,32,54,10
2026-08-12 00:42:00,SENS-1003,43,95,14
2026-08-12 00:57:00,SENS-1003,15,84,5
2026-08-12 01:12:00,SENS-1003,10,70,3
2026-08-12 01:27:00,SENS-1003,30,66,10
2026-08-12 01:42:00,SENS-1003,8,77,2
2026-08-12 01:57:00,SENS-1003,26,80,8
2026-08-12 02:12:00,SENS-1003,15,54,5
2026-08-12 02:27:00,SENS-1003,28,67,9
2026-08-12 02:42:00,SENS-1003,11,66,3
2026-08-12 02:57:00,SENS-1003,46,75,15
2026-08-12 03:12:00,SENS-1003,14,74,4
2026-08-12 03:27:00,SENS-1003,56,101,18
2026-08-12 03:42:00,SENS-1003,15,65,5
2026-08-12 03:57:00,SENS-1003,39,84,13
2026-08-12 04:12:00,SENS-1003,14,69,4
2026-08-12 04:27:00,SENS-1003,27,97,9
2026-08-12 04:42:00,SENS-1003,39,73,13
2026-08-12 04:57:00,SENS-1003,26,81,8
2026-08-12 05:12:00,SENS-1003,43,59,14
2026-08-12 05:27:00,SENS-1003,12,71,4
2026-08-12 05:42:00,SENS-1003,48,86,16
2026-08-12 05:57:00,SENS-1003,25,78,8
2026-08-12 06:12:00,SENS-1003,93,49,31
2026-08-12 06:27:00,SENS-1003,63,40,21
2026-08-12 06:42:00,SENS-1003,82,41,27
2026-08-12 06:57:00,SENS-1003,67,40,22
2026-08-12 07:12:00,SENS-1003,297,17,100
2026-08-12 07:27:00,SENS-1003,212,29,70
2026-08-12 07:42:00,SENS-1003,200,40,66
2026-08-12 07:57:00,SENS-1003,136,15,65
2026-08-12 08:12:00,SENS-1003,150,12,70
2026-08-12 08:27:00,SENS-1003,190,23,63
2026-08-12 08:42:00,SENS-1003,217,24,72
2026-08-12 08:57:00,SENS-1003,144,39,48
2026-08-12 09:12:00,SENS-1003,298,36,99
2026-08-12 09:27:00,SENS-1003,191,39,63
2026-08-12 09:42:00,SENS-1003,207,36,69
2026-08-12 09:57:00,SENS-1003,240,28,80
2026-08-12 10:12:00,SENS-1003,157,74,52
2026-08-12 10:27:00,SENS-1003,73,42,24
2026-08-12 10:42:00,SENS-1003,73,49,24
2026-08-12 10:57:00,SENS-1003,143,41,47
2026-08-12 11:12:00,SENS-1003,156,67,52
2026-08-12 11:27:00,SENS-1003,119,46,39
2026-08-12 11:42:00,SENS-1003,184,63,61
2026-08-12 11:57:00,SENS-1003,70,50,23
2026-08-12 12:12:00,SENS-1003,98,40,32
2026-08-12 12:27:00,SENS-1003,146,57,48
2026-08-12 12:42:00,SENS-1003,82,63,27
2026-08-12 12:57:00,SENS-1003,79,66,26
2026-08-12 13:12:00,SENS-1003,57,58,19
2026-08-12 13:27:00,SENS-1003,77,62,25
2026-08-12 13:42:00,SENS-1003,115,57,38
2026-08-12 13:57:00,SENS-1003,89,60,29
2026-08-12 14:12:00,SENS-1003,92,61,30
2026-08-12 14:27:00,SENS-1003,101,53,33
2026-08-12 14:42:00,SENS-1003,78,67,26
2026-08-12 14:57:00,SENS-1003,45,54,15
2026-08-12 15:12:00,SENS-1003,125,72,41
2026-08-12 15:27:00,SENS-1003,75,38,25
2026-08-12 15:42:00,SENS-1003,46,67,15
2026-08-12 15:57:00,SENS-1003,136,70,45
2026-08-12 16:12:00,SENS-1003,158,25,52
2026-08-12 16:27:00,SENS-1003,143,34,47
2026-08-12 16:42:00,SENS-1003,207,37,69
2026-08-12 16:57:00,SENS-1003,268,33,89
2026-08-12 17:12:00,SENS-1003,332,22,100
2026-08-12 17:27:00,SENS-1003,384,15,100
2026-08-12 17:42:00,SENS-1003,157,24,52
2026-08-12 17:57:00,SENS-1003,199,19,86
2026-08-12 18:12:00,SENS-1003,320,36,100
2026-08-12 18:27:00,SENS-1003,239,21,79
2026-08-12 18:42:00,SENS-1003,304,16,100
2026-08-12 18:57:00,SENS-1003,204,11,88
2026-08-12 19:12:00,SENS-1003,123,36,41
2026-08-12 19:27:00,SENS-1003,216,17,92
2026-08-12 19:42:00,SENS-1003,290,23,96
2026-08-12 19:57:00,SENS-1003,192,34,64
2026-08-12 20:12:00,SENS-1003,113,48,37
2026-08-12 20:27:00,SENS-1003,127,51,42
2026-08-12 20:42:00,SENS-1003,133,46,44
2026-08-12 20:57:00,SENS-1003,77,51,25
2026-08-12 21:12:00,SENS-1003,54,46,18
2026-08-12 21:27:00,SENS-1003,148,42,49
2026-08-12 21:42:00,SENS-1003,63,62,21
2026-08-12 21:57:00,SENS-1003,120,45,40
2026-08-12 22:12:00,SENS-1003,172,50,57
2026-08-12 22:27:00,SENS-1003,77,57,25
2026-08-12 22:42:00,SENS-1003,148,59,49
2026-08-12 22:57:00,SENS-1003,127,39,42
2026-08-12 23:12:00,SENS-1003,18,87,6
2026-08-12 23:27:00,SENS-1003,29,87,9
2026-08-12 23:42:00,SENS-1003,45,79,15
2026-08-12 23:57:00,SENS-1003,59,97,19
2026-08-13 00:12:00,SENS-1003,41,78,13
2026-08-13 00:27:00,SENS-1003,12,65,4
2026-08-13 00:42:00,SENS-1003,34,82,11
2026-08-13 00:57:00,SENS-1003,19,80,6
2026-08-13 01:12:00,SENS-1003,13,78,4
2026-08-13 01:27:00,SENS-1003,19,93,6
2026-08-13 01:42:00,SENS-1003,11,83,3
2026-08-13 01:57:00,SENS-1003,27,73,9
2026-08-13 02:12:00,SENS-1003,46,88,15
2026-08-13 02:27:00,SENS-1003,10,86,3
2026-08-13 02:42:00,SENS-1003,16,70,5
2026-08-13 02:57:00,SENS-1003,20,60,6
2026-08-13 03:12:00,SENS-1003,61,77,20
2026-08-13 03:27:00,SENS-1003,27,83,9
2026-08-13 03:42:00,SENS-1003,20,101,6
2026-08-13 03:57:00,SENS-1003,14,75,4
2026-08-13 04:12:00,SENS-1003,41,82,13
2026-08-13 04:27:00,SENS-1003,27,64,9
2026-08-13 04:42:00,SENS-1003,25,66,8
2026-08-13 04:57:00,SENS-1003,28,70,9
2026-08-13 05:12:00,SENS-1003,46,107,15
2026-08-13 05:27:00,SENS-1003,29,70,9
2026-08-13 05:42:00,SENS-1003,32,76,10
2026-08-13 05:57:00,SENS-1003,10,67,3
2026-08-13 06:12:00,SENS-1003,127,46,42
2026-08-13 06:27:00,SENS-1003,90,54,30
2026-08-13 06:42:00,SENS-1003,74,55,24
2026-08-13 06:57:00,SENS-1003,218,73,72
2026-08-13 07:12:00,SENS-1003,105,30,35
2026-08-13 07:27:00,SENS-1003,336,38,100
2026-08-13 07:42:00,SENS-1003,225,19,95
2026-08-13 07:57:00,SENS-1003,172,25,57
2026-08-13 08:12:00,SENS-1003,173,25,57
2026-08-13 08:27:00,SENS-1003,180,35,60
2026-08-13 08:42:00,SENS-1003,194,38,64
2026-08-13 08:57:00,SENS-1003,110,32,36
2026-08-13 09:12:00,SENS-1003,191,45,63
2026-08-13 09:27:00,SENS-1003,184,28,61
2026-08-13 09:42:00,SENS-1003,167,34,55
2026-08-13 09:57:00,SENS-1003,302,29,100
2026-08-13 10:12:00,SENS-1003,106,43,35
2026-08-13 10:27:00,SENS-1003,78,66,26
2026-08-13 10:42:00,SENS-1003,32,52,10
2026-08-13 10:57:00,SENS-1003,74,50,24
2026-08-13 11:12:00,SENS-1003,115,51,38
2026-08-13 11:27:00,SENS-1003,152,69,50
2026-08-13 11:42:00,SENS-1003,82,73,27
2026-08-13 11:57:00,SENS-1003,145,72,48
2026-08-13 12:12:00,SENS-1003,144,58,48
2026-08-13 12:27:00,SENS-1003,62,44,20
2026-08-13 12:42:00,SENS-1003,64,64,21
2026-08-13 12:57:00,SENS-1003,112,74,37
2026-08-13 13:12:00,SENS-1003,57,43,19
2026-08-13 13:27:00,SENS-1003,58,76,19
2026-08-13 13:42:00,SENS-1003,79,66,26
2026-08-13 13:57:00,SENS-1003,82,40,27
2026-08-13 14:12:00,SENS-1003,115,62,38
